description,company,category,title,created,longitude,location,adref,redirect_url,latitude,id,__CLASS__,salary_is_predicted,contract_time,salary_max,salary_min,contract_type
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-28T02:12:47Z,9.57215,"{'display_name': 'Altgarbsen, Garbsen', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Garbsen', 'Altgarbsen'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1Nzk2NzI1NiIsInMiOiIyUC1pSVlmazhCR3RmWjF0Yk5PLVNBIn0.zmemu3r9OtU6Zl726UqNLPGar8bwVAyKwOkH_z4Kfkg,https://www.adzuna.de/details/5557967256?utm_medium=api&utm_source=a4bcf954,52.41905,5557967256,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-28T02:12:47Z,6.22367,"{'display_name': 'Hückelhoven, Heinsberg (Kreis)', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Heinsberg (Kreis)', 'Hückelhoven'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1Nzk2NzI2MyIsInMiOiIyUC1pSVlmazhCR3RmWjF0Yk5PLVNBIn0.jsvLr1x6kqFb6OoTbDERTIbuQpK3kLlQ3fQiwCvoCOM,https://www.adzuna.de/details/5557967263?utm_medium=api&utm_source=a4bcf954,51.05247,5557967263,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-28T02:12:47Z,13.09107,"{'display_name': 'Altstadt, Stralsund', 'area': ['Deutschland', 'Mecklenburg-Vorpommern', 'Vorpommern-Rügen (Kreis)', 'Stralsund', 'Altstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMlAtaUlZZms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTU3OTY3Mjc1In0.4WILYHhZ6igpCZkLUVWbHjbReNdiGpW2k7l597JqZEs,https://www.adzuna.de/details/5557967275?utm_medium=api&utm_source=a4bcf954,54.31536,5557967275,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-28T02:12:47Z,12.18261,"{'area': ['Deutschland', 'Mecklenburg-Vorpommern', 'Rostock', 'Brinckmansdorf'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Brinckmansdorf, Rostock'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1Nzk2NzI2NiIsInMiOiIyUC1pSVlmazhCR3RmWjF0Yk5PLVNBIn0.jvbWCU-U7f-1HQCHmMOLm_tAMi57hfQKjd9jNqzbe5c,https://www.adzuna.de/details/5557967266?utm_medium=api&utm_source=a4bcf954,54.08264,5557967266,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-28T02:12:47Z,13.24101,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Oberhavel (Kreis)', 'Oranienburg'], 'display_name': 'Oranienburg, Oberhavel (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1Nzk2NzI0OCIsInMiOiIyUC1pSVlmazhCR3RmWjF0Yk5PLVNBIn0.SddpEqufTvr5ROb_EUSd-P3g4CHZ-2FiYk7uFQNZp_Q,https://www.adzuna.de/details/5557967248?utm_medium=api&utm_source=a4bcf954,52.75561,5557967248,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-28T02:12:47Z,11.92366,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen-Anhalt', 'Burgenlandkreis', 'Stößen'], 'display_name': 'Stößen, Burgenlandkreis'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1Nzk2NzI3MyIsInMiOiIyUC1pSVlmazhCR3RmWjF0Yk5PLVNBIn0.MS7zwh2GamhemEcSmzGqRKoJZr73HmkkgbM-xqTD5os,https://www.adzuna.de/details/5557967273?utm_medium=api&utm_source=a4bcf954,51.11406,5557967273,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-28T02:12:46Z,9.77223,"{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Bult'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bult, Hannover'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMlAtaUlZZms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTU3OTY3MjQyIn0.DVwGj5szrziEBHUGl___ek7mphirGtSDzAzYOIrr1NQ,https://www.adzuna.de/details/5557967242?utm_medium=api&utm_source=a4bcf954,52.36489,5557967242,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-28T02:12:47Z,7.01082,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Mettmann (Kreis)', 'Velbert', 'Birth'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Birth, Velbert'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1Nzk2NzI2MiIsInMiOiIyUC1pSVlmazhCR3RmWjF0Yk5PLVNBIn0.VsUB9cyUQ4_ALn02sNp3ZOIfjlHFz9hlMI2UrBZwucA,https://www.adzuna.de/details/5557967262?utm_medium=api&utm_source=a4bcf954,51.33432,5557967262,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-28T02:12:47Z,10.17745,"{'area': ['Deutschland', 'Bayern', 'Memmingen (Kreis)', 'Memmingen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Memmingen, Memmingen (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1Nzk2NzI0NiIsInMiOiIzQ3NOSTRmazhCR3RmWjF0Yk5PLVNBIn0.9GAGJZ5QbvRmmQtqv2s2hRRQu8cEvfg4HsZkl_lbJMM,https://www.adzuna.de/details/5557967246?utm_medium=api&utm_source=a4bcf954,47.98445,5557967246,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-28T02:12:47Z,7.63207,"{'display_name': 'Gemeinde Donsieders, Pirmasens', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Pirmasens', 'Gemeinde Donsieders']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0NzTkk0Zms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTU3OTY3MjcwIn0.KARY96_Nkg42ybdykuYeQRVP4fz9WCXIyhQM4TFMt3s,https://www.adzuna.de/details/5557967270?utm_medium=api&utm_source=a4bcf954,49.21277,5557967270,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-28T02:12:46Z,7.2168,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Saarland', 'Neunkirchen (Kreis)', 'Neunkirchen', 'Furpach'], 'display_name': 'Furpach, Neunkirchen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1Nzk2NzIyOCIsInMiOiIzQ3NOSTRmazhCR3RmWjF0Yk5PLVNBIn0.kkNxqXPmR8hQNATVfDmjPA8RKInDF36h-atZB7hrrKg,https://www.adzuna.de/details/5557967228?utm_medium=api&utm_source=a4bcf954,49.32257,5557967228,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-28T02:12:47Z,9.14057,"{'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Leinfelden-Echterdingen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Leinfelden-Echterdingen, Esslingen (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1Nzk2NzI2NCIsInMiOiIzQ3NOSTRmazhCR3RmWjF0Yk5PLVNBIn0.FnExu5WR-9PkQQgvEB0pcI5TkNbEMjJCZVo1e3Pqofw,https://www.adzuna.de/details/5557967264?utm_medium=api&utm_source=a4bcf954,48.69447,5557967264,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-28T02:12:47Z,7.76368,"{'display_name': 'Innenstadt, Kaiserslautern', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Kaiserslautern (Kreis)', 'Kaiserslautern', 'Innenstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1Nzk2NzI0NyIsInMiOiIzQ3NOSTRmazhCR3RmWjF0Yk5PLVNBIn0.PeB_WaNcutNZFlgwh2wpbaiWX1qltdq7YfiF6Kdfvpk,https://www.adzuna.de/details/5557967247?utm_medium=api&utm_source=a4bcf954,49.44129,5557967247,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-28T02:12:47Z,7.19241,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Recklinghausen (Kreis)', 'Recklinghausen', 'Stadtmitte'], 'display_name': 'Stadtmitte, Recklinghausen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1Nzk2NzI1MCIsInMiOiIzQ3NOSTRmazhCR3RmWjF0Yk5PLVNBIn0.vUhQYubSGyT1-Dm9c1R0CkVJAlRFlQ0cuK8s25Ne9PY,https://www.adzuna.de/details/5557967250?utm_medium=api&utm_source=a4bcf954,51.61871,5557967250,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-28T02:12:46Z,7.27784,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Coesfeld (Kreis)', 'Dülmen'], 'display_name': 'Dülmen, Coesfeld (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0NzTkk0Zms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTU3OTY3MjI2In0.pslrkIKvp9fZ-utzngYXKiF9-hbCgWJOLpt5UQ2ez4c,https://www.adzuna.de/details/5557967226?utm_medium=api&utm_source=a4bcf954,51.82859,5557967226,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-28T02:12:46Z,10.69727,"{'display_name': 'Gotha, Gotha (Kreis)', 'area': ['Deutschland', 'Thüringen', 'Gotha (Kreis)', 'Gotha'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0NzTkk0Zms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTU3OTY3MjMzIn0.S_xe8iz01QtBubay8k5noG9h9b-WllHx4hN1_dq-8Is,https://www.adzuna.de/details/5557967233?utm_medium=api&utm_source=a4bcf954,50.94835,5557967233,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-28T02:12:46Z,11.56907,"{'display_name': 'Altstadt-Lehel, München', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0NzTkk0Zms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTU3OTY3MjQ0In0.EgNascDrFZFfOZqQt-Cp0lKdJdSFkcWEVKwoU9F_ypE,https://www.adzuna.de/details/5557967244?utm_medium=api&utm_source=a4bcf954,48.14093,5557967244,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-28T02:12:47Z,7.08321,"{'area': ['Deutschland', 'Niedersachsen', 'Grafschaft Bentheim (Kreis)', 'Nordhorn', 'Hohenkörben'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hohenkörben, Nordhorn'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1Nzk2NzI1MiIsInMiOiIzQ3NOSTRmazhCR3RmWjF0Yk5PLVNBIn0.NfSOIe8EEX8tCp7WAPGugxfYJdFm-KtZP9PPUPW2imo,https://www.adzuna.de/details/5557967252?utm_medium=api&utm_source=a4bcf954,52.50922,5557967252,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-28T02:12:47Z,9.45394,"{'display_name': 'Kirchheim unter Teck, Esslingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Kirchheim unter Teck']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1Nzk2NzI2MSIsInMiOiIzQ3NOSTRmazhCR3RmWjF0Yk5PLVNBIn0.sO6YPcFyhWUkoAj7Wmz1PjZ-HJL4tmOxNYf_amGdrQM,https://www.adzuna.de/details/5557967261?utm_medium=api&utm_source=a4bcf954,48.64769,5557967261,Adzuna::API::Response::Job,0,full_time,,,permanent
